ID,age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,adopter,tenure,good_country
42376,21,0,97,21.71621622,0.578313253,29,3,144594,656,139,0,65872,1,78,0
42377,46,1,129,44.20547945,0.691588785,27,27,1541,134,4,4,97,1,71,0
42378,25,0,134,27.71698113,0.713043478,20,4,30637,211,8,0,370,1,69,0
42379,26,1,5,23.66666667,0.333333333,2,0,41627,53,5,0,6,1,75,1
42380,27,1,10,27.88888889,0.777777778,5,0,29700,1089,64,1,2,1,65,0
42381,23,1,1,27,1,1,0,9110,210,0,2,2,1,19,0
42382,39,1,3,29,0.666666667,2,0,50994,27,2,0,12,1,42,0
42383,27,1,29,23.5,0.56,6,0,30671,127,4,1,219,1,62,0
42384,21,1,39,21.19230769,0.657142857,5,0,18755,287,7,1,60,1,39,0
42385,21,1,82,22.52727273,0.421875,19,3,287083,820,21,0,83,1,66,1
42386,20,1,17,25.27272727,0.642857143,7,2,21090,178,0,0,18,1,8,0
42387,22,1,23,24.78571429,0.7,2,0,18373,289,6,4,22,1,17,1
42388,31,0,56,23.475,0.326086957,23,0,4004,146,1,1,33,1,51,0
42389,23,1,1,20,1,1,0,376,2,0,0,2,1,10,0
42390,22,1,20,23.33333333,0.333333333,1,0,45010,49,0,0,13,1,41,0
42391,20,0,214,19.96022727,0.702020202,10,1,21542,19,1,0,161,1,41,0
42392,45,1,24,32.07692308,0.75,13,1,25133,554,0,0,26,1,73,0
42393,23,0,9,24.77777778,0.444444444,3,2,6197,200,0,1,4,1,35,0
42394,31,1,11,36.33333333,0.8,5,2,4298,341,0,1,7,1,38,0
42395,23,1,1,22,0,1,0,313,0,0,0,1,1,19,0
42396,27,1,3,31,0.666666667,2,0,22471,1,0,0,2,1,70,0
42397,25,0,1,27,1,1,0,5971,31,0,0,0,1,39,0
42398,20,0,13,22.54545455,0.923076923,3,0,133958,118,0,0,749,1,46,0
42399,24,0,45,29.17647059,0.277777778,9,2,38492,306,0,1,27,1,81,0
42400,35,1,321,28.63111111,0.467625899,49,18,231753,2784,0,0,153,1,60,1
42401,34,1,4,33.66666667,0.666666667,1,0,4049,0,0,0,7,1,63,0
42402,27,1,1,25,1,1,1,2662,7,0,0,1,1,15,0
42403,26,1,10,26.6,0.4,2,0,24288,146,0,1,9,1,57,1
42404,26,1,42,26.09375,0.8,13,1,213849,410,0,1,24,1,60,0
42405,24,1,13,21.625,0.9,1,0,51516,32,0,0,6,1,23,0
42406,23,0,42,25.13333333,0.8,12,3,43280,93,2,1,57,1,77,0
42407,36,1,24,35.23529412,0.705882353,4,3,6707,119,0,1,1,1,31,1
42408,29,1,44,21.03846154,0.75,10,1,10593,57,0,1,26,1,26,0
42409,22,1,28,25.1,0.76,2,2,6386,150,0,4,5,1,42,0
42410,22,1,16,28.72727273,0.769230769,5,0,17717,414,0,1,8,1,21,0
42411,27,1,10,28.33333333,0.714285714,3,0,9918,110,11,0,6,1,86,1
42412,22,1,36,20.48387097,0.485714286,12,1,83916,2567,116,1,105,1,55,0
42413,30,1,56,23.32075472,0.759259259,17,0,89596,9,2,0,11,1,64,0
42414,19,1,3,18,1,1,0,82027,214,0,0,0,1,64,0
42415,24,1,2,20.5,0,2,0,12916,1,1,0,16,1,66,0
42416,35,1,4,29.33333333,0.5,1,0,520,0,0,0,6,1,60,1
42417,47,1,5,38,0.333333333,3,0,2336,151,0,1,4,1,52,0
42418,20,1,136,21.92592593,0.56097561,25,5,154488,443,1027,2,382,1,60,0
42419,26,0,1,26,1,1,0,1215,18,0,3,1,1,37,0
42420,20,1,68,21.18,0.596491228,7,2,54146,148,6,0,35,1,70,1
42421,25,1,787,22.79045997,0.344733242,49,16,24530,1000,6,0,526,1,39,1
42422,30,1,25,30.77777778,0.571428571,11,1,86170,1281,28,0,0,1,70,0
42423,23,1,6,22,0.833333333,4,2,20908,482,0,0,6,1,7,1
42424,17,1,65,19.12727273,0.254237288,14,3,24866,314,0,0,67,1,12,0
42425,26,1,41,21.97142857,0.861111111,5,0,57236,0,3,1,61,1,69,0
42426,36,1,18,33.7,0.833333333,7,0,39330,149,511,0,27,1,35,1
42427,27,1,125,24.35714286,0.288288288,20,6,14062,36,0,0,93,1,21,0
42428,22,1,9,19.125,0.222222222,2,0,10510,50,0,1,5,1,24,0
42429,22,1,10,22.71428571,0.875,2,1,20640,67,0,0,0,1,22,0
42430,31,0,6,26.6,0.5,2,0,4232,43,0,0,1,1,40,0
42431,25,0,31,27.15,0.923076923,11,4,8791,131,1,1,14,1,41,1
42432,21,1,10,21,0.666666667,1,0,5038,17,0,0,3,1,8,0
42433,31,0,114,28.70967742,0.525773196,7,4,9761,52,9,1,291,1,84,0
42434,20,1,167,21.58730159,0.6,26,7,127432,34,0,0,1142,1,25,0
42435,48,1,8,46.66666667,0.833333333,4,0,6311,24,0,1,2,1,48,1
42436,34,1,6,30,0.8,1,0,3649,9,0,1,0,1,67,0
42437,19,0,15,20.35714286,0.846153846,2,0,15118,238,0,3,1,1,10,0
42438,22,1,4,20.75,0.5,2,0,327,16,0,1,3,1,14,0
42439,26,1,1,26,1,1,0,4527,86,0,2,3,1,40,0
42440,24,1,16,24.23076923,0.571428571,7,1,11527,196,1,1,54,1,56,0
42441,26,1,27,22.41176471,0.956521739,13,3,43420,242,2,1,167,1,27,0
42442,33,1,3,22.5,1,2,0,3713,231,0,0,1,1,58,1
42443,28,0,4,28,1,1,0,55848,162,0,0,6,1,32,1
42444,21,1,8,21.14285714,0.571428571,5,0,75591,169,0,2,20,1,35,0
42445,23,1,389,22.40338983,0.708823529,27,10,13704,203,14,1,135,1,23,0
42446,24,1,11,24.66666667,0.5,5,0,41141,297,0,0,5,1,35,0
42447,23,1,31,24.72,0.862068966,8,2,54675,231,0,0,222,1,67,0
42448,39,1,5,25.2,0.6,5,0,2796,19,3,2,23,1,56,0
42449,31,1,56,33.43589744,0.875,10,1,29833,768,10,2,14,1,85,0
42450,20,0,123,22.05376344,0.686868687,18,4,28190,104,54,1,661,1,56,0
42451,20,0,61,22.08510638,0.392857143,11,4,45484,738,2,1,73,1,23,0
42452,23,0,19,25.86666667,0.5,6,2,50029,33,0,1,8,1,62,0
42453,22,1,9,22.75,0.5,4,0,158790,74,0,9,1,1,49,0
42454,20,1,50,21.04761905,0.454545455,19,2,27805,61,0,0,96,1,31,0
42455,16,0,91,20.734375,0.670886076,24,6,165436,162,6,1,108,1,62,0
42456,25,0,14,25.57142857,0.818181818,2,1,1706,24,0,0,3,1,26,1
42457,22,1,1,20,0,1,0,4336,0,0,0,1,1,23,0
42458,26,1,6,24.8,0.666666667,2,0,36303,46,2,9,2,1,43,0
42459,19,0,156,20.97413793,0.8125,7,3,102114,1138,2,2,1685,1,52,0
42460,19,1,34,21.93103448,0.838709677,4,0,29041,0,0,0,20,1,8,0
42461,27,1,2,24.5,0.5,2,0,32193,18,0,1,2,1,43,0
42462,18,1,81,18.23076923,0.776119403,18,0,24021,91,0,0,23,1,4,1
42463,32,1,92,25.52702703,0.513157895,15,5,40233,230,0,3,15,1,52,0
42464,17,0,103,20.02469136,0.566666667,22,1,6245,58,0,0,89,1,28,1
42465,18,1,40,19.55555556,0.742857143,6,0,11283,1,0,0,62,1,28,1
42466,37,1,2,36,0,1,0,7031,33,0,1,1,1,43,1
42467,24,0,6,22.66666667,0.333333333,2,0,28,2,0,0,2,1,6,0
42468,35,1,5,25.5,1,2,0,3102,87,0,0,1,1,42,0
42469,23,1,5,23.25,1,2,1,36741,0,0,0,0,1,19,0
42470,22,1,84,23.45588235,0.72,23,9,59194,55,6,1,153,1,54,0
42471,27,1,38,25.92,0.366666667,6,3,40979,353,0,0,16,1,56,1
42472,25,1,9,22.75,0.142857143,4,0,13186,824,0,0,11,1,56,0
42473,26,0,12,24.5,0.714285714,4,1,7105,6,0,1,5,1,37,0
42474,22,0,56,24.52380952,0.489795918,9,0,70306,1580,22,0,297,1,48,0
42475,36,1,30,30.61111111,0.571428571,6,0,5808,121,1,3,7,1,33,0
42476,30,1,75,27.63636364,0.290322581,10,3,72696,815,4,0,12,1,50,1
42477,22,0,69,23.36842105,0.508196721,6,2,50319,107,140,1,746,1,64,0
42478,25,1,92,23.32876712,0.682926829,6,1,15168,186,0,0,23,1,52,0
42479,24,0,14,25.08333333,0.692307692,7,1,16803,256,0,2,6,1,26,0
42480,21,0,62,19.875,0.466666667,13,3,11549,105,3,0,79,1,19,0
42481,21,0,18,22.2,0.5,5,1,4181,173,0,0,17,1,33,0
42482,44,1,38,32.5862069,0.8,14,2,20713,60,24,2,16,1,85,0
42483,24,1,31,22.39130435,0.666666667,4,2,40154,35,0,0,10,1,32,1
42484,24,1,42,23.08823529,0.710526316,9,2,31340,240,0,0,27,1,31,0
42485,28,1,43,26.21875,0.428571429,14,3,13645,156,1,0,34,1,24,1
42486,28,1,7,22.42857143,0.142857143,6,0,2026,160,0,1,0,1,59,1
42487,19,1,40,20.6875,0.657142857,6,0,36530,217,6,0,40,1,25,1
42488,22,1,20,23.61538462,0.75,5,0,40893,110,0,1,24,1,50,0
42489,25,1,46,25.57142857,0.658536585,3,0,43620,801,5,1,55,1,50,0
42490,24,0,3,24,0,1,0,26794,137,4,0,1,1,24,1
42491,21,1,128,22.03883495,0.371681416,17,3,162445,39,3,1,672,1,71,0
42492,19,1,46,21,0.52631579,11,0,4335,277,0,1,175,1,36,0
42493,23,0,28,23.85714286,0.666666667,9,3,21064,417,1645,0,492,1,70,1
42494,38,1,8,30,0.4,4,0,8434,77,0,1,3,1,42,1
42495,21,1,27,23.1,0.739130435,3,0,60573,890,0,0,21,1,57,0
42496,20,0,20,22.1,0.5,6,0,55342,47,0,0,8,1,32,0
42497,26,0,3,22.5,0.666666667,2,1,7910,86,0,1,1,1,52,0
42498,26,0,4,20.66666667,0.333333333,2,0,7546,133,0,1,2,1,43,0
42499,20,0,2,20.5,0.5,1,0,20,1,0,0,1,1,26,0
42500,20,0,32,21.77777778,0.6,7,1,9456,28,0,1,34,1,55,0
42501,18,0,5,27.33333333,1,3,0,764,37,0,2,3,1,7,0
42502,21,1,2,28,1,1,0,17557,0,0,1,0,1,70,0
42503,19,1,17,20.53846154,0.714285714,5,0,1133,45,0,0,23,1,4,1
42504,26,1,106,26.25675676,0.593406593,12,6,53015,191,0,1,289,1,71,0
42505,24,1,19,17.25,0.769230769,8,1,81216,1129,0,0,21,1,8,1
42506,23,1,2,17,0.5,1,0,4113,106,0,2,1,1,33,0
42507,39,1,10,31.14285714,0.714285714,1,1,59614,97,0,1,1,1,64,0
42508,25,0,11,20.54545455,0.636363636,2,0,12960,246,15,0,0,1,25,0
42509,19,0,3,22.66666667,0.333333333,2,0,22711,11,0,0,1,1,32,0
42510,21,0,14,25.69230769,0.923076923,4,0,21231,26,0,0,9,1,20,0
42511,20,1,13,20.7,0.538461539,1,1,1253,84,0,1,3,1,37,0
42512,25,0,32,25.04,0.555555556,10,1,65834,25,126,6,33,1,69,1
42513,22,0,19,22.8125,0.764705882,1,1,46510,321,1,0,70,1,59,0
42514,19,0,44,20.61764706,0.88372093,6,2,28949,132,2,0,64,1,40,0
42515,35,1,39,30.84210526,0.34375,5,1,48796,83,14,0,43,1,86,1
42516,30,1,18,27.81818182,0.625,9,2,46173,862,2,2,8,1,50,0
42517,29,1,15,27.61538462,0.8,11,2,37554,0,6,0,2,1,54,0
42518,22,0,8,28.75,0.833333333,1,0,5307,1107,0,0,2,1,54,0
42519,18,1,94,18.05,0.794520548,18,1,17954,448,0,1,43,1,6,1
42520,25,1,90,24.01298701,0.717948718,11,1,48273,329,5,0,1096,1,66,0
42521,26,0,25,27.73913044,0.818181818,4,3,142,54,0,1,5,1,5,0
42522,23,1,8,23.16666667,0.666666667,1,0,36886,103,35,0,21,1,50,0
42523,24,1,39,24.63333333,0.323529412,6,0,44883,129,16,1,150,1,58,0
42524,25,1,4,24.5,1,2,0,17505,5,0,0,1,1,60,1
42525,45,1,278,25.58139535,0.133079848,51,12,65516,434,24,1,171,1,66,1
42526,23,1,37,25.33333333,0.652173913,5,0,107679,233,16,1,24,1,73,1
42527,23,1,8,22.5,0.666666667,2,1,19916,56,2,1,0,1,69,0
42528,27,1,36,23.79166667,0.424242424,14,3,88986,253,3,0,134,1,44,0
42529,21,1,65,23.55813954,0.696428571,19,3,40199,337,0,0,51,1,23,0
42530,23,1,105,23.69620253,0.868131868,25,5,35587,269,0,0,130,1,35,0
42531,21,0,96,22.67567568,0.34939759,21,1,77176,682,234,0,506,1,56,0
42532,21,0,20,22.71428571,0.611111111,4,1,18097,383,5,1,11,1,57,0
42533,32,1,7,29.75,0.75,2,0,6651,215,0,0,8,1,39,0
42534,18,1,28,18.73684211,0.619047619,7,0,42145,134,0,1,34,1,11,0
42535,25,0,19,25.42857143,0.545454546,3,3,27044,97,0,1,31,1,46,0
42536,19,0,42,21.90909091,0.575,6,0,4665,66,0,0,44,1,7,0
42537,24,1,40,22.63636364,0.696969697,5,0,55004,176,1,0,9,1,53,0
42538,28,1,54,26.3,0.574468085,10,3,123039,113,4,2,56,1,76,0
42539,26,1,4,27,0,2,0,22188,158,0,1,10,1,60,0
42540,37,0,10,30.375,1,5,2,17443,54,0,1,7,1,63,0
42541,22,1,9,23.125,0.5,5,0,76310,133,1,1,0,1,85,1
42542,19,0,117,20.15217391,0.564814815,8,5,17869,111,0,1,130,1,21,0
42543,21,0,465,23.11471322,0.757990868,38,7,33591,27,9,1,642,1,45,0
42544,22,0,26,21.35,0.714285714,4,1,68815,354,0,0,354,1,4,0
42545,26,1,3,15,1,2,0,1619,23,1,0,1,1,22,0
42546,20,1,1,23,1,1,0,20721,66,0,0,0,1,61,1
42547,32,0,57,29.65116279,0.603773585,19,8,8878,2211,5,1,82,1,17,0
42548,29,1,5,27,1,1,0,3681,0,2,0,2,1,77,1
42549,56,1,28,42.94117647,0.772727273,8,6,19117,176,2,1,44,1,46,1
42550,19,1,2,22,0.5,2,0,42814,0,0,0,7,1,48,0
42551,24,1,17,23.45454546,0.538461539,8,2,70154,327,0,2,23,1,37,0
42552,28,1,15,27.8,1,3,2,2341,13,0,0,7,1,22,0
42553,18,1,3,22,0.5,1,0,3316,0,0,0,3,1,10,0
42554,24,1,10,21.85714286,0.5,1,3,683,70,0,0,6,1,20,0
42555,23,0,10,25.375,0.75,8,1,3930,26,0,0,4,1,23,0
42556,17,1,30,18.5,0.72,8,2,7835,736,0,0,8,1,23,1
42557,19,1,1,23,1,1,0,1481,18,0,0,1,1,11,0
42558,24,1,6,24.75,0.25,2,0,68018,0,1,0,6,1,44,0
42559,18,0,21,21.13333333,0.941176471,2,1,5117,159,0,0,1,1,19,0
42560,26,1,5,26.5,0.6,3,0,17657,89,0,0,1,1,89,0
42561,33,1,48,26.03448276,0.777777778,8,2,71392,14,1,1,52,1,56,0
42562,27,1,19,25.875,0.555555556,5,0,13456,235,0,1,3,1,38,1
42563,22,1,155,21.61538462,0.353383459,8,6,34822,605,1,0,285,1,37,0
42564,28,1,9,27.28571429,0.428571429,2,0,88693,57,0,0,6,1,55,0
42565,27,1,10,25.57142857,0.625,1,1,10729,563,0,3,0,1,68,1
42566,27,1,9,25.16666667,0.571428571,1,0,29458,291,0,1,4,1,55,0
42567,28,1,3,27,0.5,2,0,3235,10,3,0,6,1,51,0
42568,26,1,7,20.2,0.6,1,0,83062,1555,5,1,0,1,37,0
42569,23,0,29,26,0.72,3,1,66398,144,0,1,397,1,57,1
42570,48,1,13,43.3,1,7,2,3052,409,0,1,25,1,34,1
42571,21,1,14,19.4,0.777777778,1,1,14495,286,0,0,100,1,14,1
42572,50,1,27,35.21428571,0.695652174,8,2,21531,215,1,2,19,1,59,1
42573,33,0,126,25.69791667,0.878504673,23,8,12481,786,3,0,100,1,32,1
42574,24,1,26,20.83333333,0.043478261,10,3,13648,50,6,0,0,1,20,1
42575,26,0,185,27.58778626,0.732484076,22,18,71941,767,141,2,359,1,70,0
42576,25,1,6,22.66666667,0.4,1,0,8472,9,0,0,0,1,12,1
42577,16,0,23,19.83333333,0.454545455,2,0,33733,0,0,0,18,1,29,0
42578,21,1,4,20.75,0.5,1,0,8199,49,0,1,3,1,46,0
42579,35,0,6,36,1,1,0,5018,124,0,1,4,1,20,1
42580,31,1,12,27.66666667,0.777777778,4,1,56762,155,10,0,8,1,88,1
42581,19,0,59,19.43181818,0.58,10,2,18560,87,0,0,92,1,33,0
42582,21,1,9,20.57142857,0.555555556,6,0,1869,160,0,4,3,1,15,0
42583,22,0,3,26,1,1,1,861,18,0,0,0,1,20,0
42584,35,1,41,27.52380952,0.192307692,8,2,41379,509,1,1,15,1,72,0
42585,23,1,23,22.07142857,0.611111111,5,0,45009,1302,9,1,14,1,44,0
42586,35,1,2,29.5,0.5,1,1,7202,105,0,0,2,1,33,0
42587,26,1,101,24.90410959,0.609195402,16,9,4445,79,1,1,13,1,30,0
42588,22,1,33,21.19230769,0.6,2,1,112425,1,0,1,5,1,59,1
42589,40,1,4,37,0.5,1,0,64274,59,0,1,2,1,40,1
42590,32,1,19,25.30769231,0.611111111,3,2,8604,1,1,0,0,1,64,0
42591,25,1,10,24.25,0.333333333,4,1,40763,202,13,1,74,1,48,0
42592,23,1,12,24,0.545454546,4,0,53591,346,0,1,35,1,59,0
42593,22,1,7,27.66666667,0.5,6,0,6086,97,1,2,9,1,25,0
42594,27,1,40,25.83333333,0.45945946,2,4,27401,248,6,1,46,1,34,0
42595,18,0,73,22.03773585,0.632352941,17,3,14141,63,0,0,140,1,15,0
42596,24,0,69,24.97674419,0.746031746,11,3,9892,124,0,0,60,1,31,1
42597,21,0,5,35.66666667,0.5,5,0,4511,31,0,0,12,1,10,1
42598,29,1,23,26.47058824,0.4,5,2,137892,2049,247,2,1114,1,72,0
42599,31,1,31,27.61111111,0.695652174,10,1,9714,412,0,1,6,1,58,0
42600,30,1,2,47,0.5,2,0,14151,80,0,1,3,1,37,0
42601,25,1,6,24.4,0.8,1,0,43719,8,0,1,2,1,49,0
42602,28,0,149,23.73728814,0.816176471,29,4,35675,223,1,1,101,1,67,0
42603,22,0,17,24,0.6875,4,0,10379,21,0,0,7,1,35,0
42604,23,0,130,25.07692308,0.630252101,6,0,109882,137,47,0,196,1,62,0
42605,27,0,50,25,0.682926829,7,1,913,43,0,1,13,1,41,1
42606,51,0,6,30.2,0.25,4,0,2373,312,0,2,9,1,40,1
42607,21,1,32,25.13636364,0.518518519,5,2,20718,158,0,0,3,1,14,0
42608,21,1,117,26.52173913,0.772151899,21,14,133206,0,180,0,287,1,64,0
42609,23,1,64,23.82352941,0.789473684,14,1,193301,0,31,1,884,1,64,0
42610,22,0,6,22,0.8,3,1,15113,11,0,1,5,1,36,0
42611,31,0,24,32.5,0.875,4,2,14783,239,0,1,6,1,47,0
42612,24,1,3,25.5,1,1,0,52534,70,0,1,2,1,56,0
42613,27,1,30,27.42857143,0.625,8,1,55536,47,2,1,22,1,76,0
42614,33,1,9,28.28571429,0.5,2,1,21819,84,0,0,1,1,72,0
42615,26,1,14,27.41666667,0.583333333,3,0,9246,155,12,1,15,1,67,0
42616,41,1,8,25.5,0.666666667,3,0,62461,190,1,0,5,1,39,0
42617,17,0,11,19.14285714,0.6,3,0,5126,20,0,0,1,1,11,0
42618,24,1,40,26.1,0.75,9,3,103868,1871,35,1,75,1,66,1
42619,32,1,14,29,0.272727273,7,1,9337,146,0,0,2,1,19,1
42620,61,1,5,36.33333333,0.8,2,0,12726,422,0,2,3,1,58,1
42621,26,1,16,25.6,0.4,1,0,33249,299,1,1,9,1,58,0
42622,23,1,2,22.5,1,1,0,6832,708,17,0,1,1,68,0
42623,17,1,1,18,1,1,0,244,0,0,0,1,1,22,0
42624,21,1,11,20.7,0.4,3,0,15462,171,0,2,6,1,54,0
42625,19,0,44,22.44444444,0.692307692,9,2,36332,21,1,1,3,1,34,0
42626,36,0,15,34.85714286,0.733333333,9,2,11542,292,0,1,22,1,4,0
42627,14,1,7,18.8,0.857142857,1,0,18592,652,3,1,1,1,14,0
42628,21,0,19,21.78571429,0.882352941,4,0,9862,71,1,0,26,1,15,0
42629,26,0,21,23.23076923,0.705882353,4,1,21062,364,0,0,39,1,25,0
42630,34,1,6,27.5,0.666666667,2,1,37823,132,0,1,4,1,55,0
42631,24,1,177,24.27118644,0.706766917,33,12,6196,712,130,1,1611,1,74,1
42632,29,1,116,26.62352941,0.649484536,35,4,74689,454,11,1,95,1,57,0
42633,33,1,7,38.66666667,0.333333333,1,0,17767,204,0,1,1,1,56,1
42634,28,1,37,26.35483871,0.551724138,4,2,40917,84,97,2,85,1,76,1
42635,28,1,30,28.86956522,0.730769231,9,1,25944,57,11,0,7,1,68,1
42636,24,1,15,26.4,0.333333333,9,0,3175,132,0,1,10,1,40,0
42637,21,1,70,21.67272727,0.327868853,11,4,9489,43,0,0,19,1,23,0
42638,19,1,88,21.47619048,0.772151899,12,2,35648,1835,9,0,183,1,49,1
42639,20,1,78,20.04761905,0.648648649,17,2,9907,59,0,0,33,1,24,0
42640,21,1,4,22,0.5,1,0,4071,24,0,0,0,1,19,0
42641,20,1,4,20,0.5,1,1,319,112,0,0,4,1,35,0
42642,20,1,14,21.36363636,0.666666667,3,1,8326,346,1,1,4,1,55,1
42643,32,0,6,32.75,0.666666667,1,0,1686,81,0,1,3,1,60,1
42644,17,0,70,18.83333333,0.215384615,15,0,485,53,0,0,40,1,5,0
42645,28,1,75,26.51851852,0.550724638,16,7,32304,201,0,2,21,1,45,0
42646,21,0,24,22.23076923,0.611111111,5,0,4871,38,0,1,6,1,52,0
42647,24,1,29,24.27777778,0.714285714,4,1,4630,173,5,0,8,1,13,1
42648,29,0,5,27.33333333,0.25,3,0,8,46,0,1,1,1,35,0
42649,22,1,132,23.41237113,0.716814159,27,3,118998,280,0,0,162,1,52,0
42650,25,0,6,22,1,3,0,28584,304,0,3,2,1,56,0
42651,31,1,1,27,1,1,0,15786,527,0,0,0,1,67,1
42652,21,1,37,21.68965517,0.5,1,0,26112,0,0,0,13,1,30,1
42653,30,1,22,29.47368421,0.666666667,4,0,54036,58,1,1,5,1,24,0
42654,25,1,17,25.77777778,0.5,3,0,4573,244,0,1,2,1,43,0
42655,22,1,21,23.375,0.263157895,3,1,105636,21,4,0,32,1,64,0
42656,21,0,90,21.94871795,0.58974359,8,4,32039,96,14,0,889,1,47,0
42657,28,1,10,27,0.833333333,1,0,28857,114,0,0,3,1,60,0
42658,27,1,1,49,0,0,0,12169,60,0,1,1,1,60,0
42659,31,1,17,32.25,0.8,7,4,18384,125,0,1,4,1,62,0
42660,17,1,32,18.07407407,0.566666667,10,1,39869,108,3,0,1,1,28,0
42661,22,1,33,23.74074074,0.931034483,9,2,27881,132,0,2,15,1,33,0
42662,26,1,20,25.66666667,0.666666667,3,1,77866,23,10,0,29,1,68,1
42663,19,1,2,18,0,2,0,2906,28,3,0,1,1,35,1
42664,20,1,8,24.66666667,0.625,6,1,9818,29,0,0,3,1,13,0
42665,21,1,5,22.2,1,2,0,8859,0,1,0,5,1,59,0
42666,19,1,35,22,0.9375,3,0,64594,371,2,1,23,1,35,0
42667,21,0,41,21.60606061,0.763157895,8,1,24041,629,6,0,239,1,33,0
42668,27,0,10,29.42857143,0.777777778,3,0,16617,98,7,1,30,1,36,0
42669,26,1,12,25.33333333,0.714285714,3,1,7350,2159,0,1,1,1,32,1
42670,22,0,11,22.625,0.5,1,1,50118,29,3,0,10,1,38,1
42671,21,0,5,34.33333333,1,3,0,3773,172,0,1,4,1,38,0
42672,40,1,134,28.41129032,0.142857143,34,13,14630,384,8,4,101,1,77,1
42673,26,0,21,25.15,0.555555556,7,1,29155,0,6,2,67,1,87,0
42674,37,1,34,24.86363636,0.517241379,6,1,1546,489,1,1,17,1,42,0
42675,21,0,26,25.11764706,0.714285714,8,0,32711,477,14,1,138,1,58,0
42676,31,1,6,31.25,0.833333333,5,0,25742,63,0,1,5,1,66,1
42677,24,1,16,24.85714286,0.923076923,4,0,133053,129,1,1,320,1,46,0
42678,24,1,104,24.96341463,0.852631579,14,2,27980,794,0,4,97,1,47,0
42679,27,0,12,30.88888889,1,2,2,7951,651,0,1,13,1,64,1
42680,24,0,10,26.625,0.75,4,0,29420,488,1,1,27,1,52,0
42681,25,0,101,26.90243902,0.376344086,28,7,20642,1256,4,1,714,1,65,0
42682,29,1,33,29.34782609,0.633333333,3,2,59095,138,0,1,41,1,83,0
42683,21,1,100,24.54794521,0.693181818,31,1,203425,1324,16,1,156,1,64,1
42684,26,1,7,21.25,0,2,0,27973,349,0,0,3,1,25,0
42685,25,1,21,23.26666667,0.444444444,5,1,16137,764,2,1,2,1,29,0
42686,22,1,95,21.91780822,0.477272727,10,4,125702,248,431,1,131,1,76,0
42687,23,1,11,21.57142857,0.666666667,3,0,7803,115,0,0,0,1,36,0
42688,24,0,1,24,0,1,1,208,2,0,1,2,1,9,0
42689,34,1,20,28.23076923,0.785714286,7,2,58096,154,0,1,9,1,47,0
42690,19,1,12,19.88888889,0.9,4,0,18911,150,0,0,1,1,44,0
42691,20,1,25,22.47058824,0.7,3,2,109224,1,7,0,32,1,40,1
42692,24,1,13,24.91666667,0.5,5,0,6637,3,0,1,7,1,64,0
42693,26,0,25,24.05263158,0.545454546,6,0,4182,134,0,0,1,1,36,0
42694,40,1,2,51,1,2,0,12262,118,0,1,0,1,45,1
42695,27,1,21,26,0.5,5,1,61969,407,2,1,12,1,76,0
42696,26,1,32,24.57692308,0.366666667,5,0,98429,411,4,1,81,1,74,0
42697,19,0,5,19.33333333,0.25,1,1,600,11,0,1,3,1,36,0
42698,32,1,1,29,0,1,1,1243,120,1,0,3,1,41,1
42699,22,0,20,20.6,0.166666667,5,1,20745,144,1,0,0,1,13,0
42700,23,1,41,21.42424242,0.648648649,5,1,90037,394,0,1,111,1,55,0
42701,23,1,1,24,1,1,0,54,4,0,0,0,1,37,0
42702,24,1,34,23.2,0.827586207,2,1,22270,683,4,1,0,1,48,0
42703,38,1,19,36,0.857142857,8,0,30913,51,10,1,15,1,63,1
42704,38,1,14,31.66666667,0.666666667,5,0,20237,14,4,1,2,1,77,0
42705,27,1,18,24.36363636,0.714285714,1,0,14205,1,0,0,9,1,68,0
42706,33,0,5,33.33333333,0.666666667,1,0,38050,725,0,1,2,1,53,0
42707,24,1,10,23.25,0.8,4,0,36226,40,0,0,1,1,50,0
42708,30,1,2,21,0,2,0,5882,89,0,1,1,1,53,1
42709,30,1,15,25.57142857,0.642857143,7,1,7521,10,3,1,33,1,63,0
42710,27,1,2,30,0,2,0,81,0,0,0,2,1,27,1
42711,29,1,29,31.0952381,0.791666667,5,0,48274,54,1,1,10,1,108,1
42712,21,1,7,20.42857143,0.714285714,4,1,81650,32,102,1,37,1,56,0
42713,19,1,20,18.94117647,0.666666667,4,0,22054,1,0,0,34,1,50,0
42714,25,1,49,23.72972973,0.357142857,18,0,2326,93,2,1,20,1,46,0
42715,25,1,11,24.81818182,1,4,1,36589,4,0,0,1,1,73,0
42716,18,1,23,19.35,0.611111111,2,0,1326,15,0,0,2,1,0,0
42717,30,1,4,30,1,2,0,7798,28,0,1,1,1,51,0
42718,21,1,18,22,0.666666667,2,1,8593,175,0,0,82,1,32,0
42719,19,1,20,19,0.785714286,3,0,50825,48,2,0,0,1,41,0
42720,25,1,2,30,1,2,1,15653,5,0,0,6,1,96,0
42721,22,1,20,20.42857143,0.533333333,5,0,21611,42,4,1,4,1,45,0
42722,18,0,16,21.07142857,0.6,5,2,6968,9,0,1,12,1,12,0
42723,28,1,13,24.28571429,0.7,4,0,25251,57,0,1,4,1,39,0
42724,22,1,30,21.19230769,0.692307692,6,1,38601,1150,0,0,121,1,32,0
